elev,N,count,median,p25,p75
8,6,6,0.772,0.688,0.873
8,8,17,0.387,0.228,0.589
13,7,5,0.747,0.701,0.793
13,8,26,0.339,0.217,0.53
18,2,5,0.617,0.59,0.759
18,6,13,0.624,0.575,0.695
18,7,9,0.486,0.475,0.784
18,8,31,0.238,0.164,0.403
23,2,5,0.828,0.824,0.865
23,6,6,0.976,0.877,1.005
23,8,25,0.315,0.172,0.485
