elev,N,count,median,p25,p75
33,6,8,0.589,0.465,0.784
33,8,10,0.226,0.182,0.39
48,8,6,0.74,0.338,0.97
53,6,6,0.945,0.772,0.989
58,6,9,0.783,0.711,0.87
58,8,8,0.285,0.119,0.742
