elev,N,count,median,p25,p75
33,0,10,0.781,0.768,0.81
33,2,5,0.772,0.765,0.787
33,3,5,0.831,0.756,0.841
53,2,7,0.865,0.828,0.946
63,2,6,0.725,0.712,0.763
63,6,9,0.784,0.746,0.816
