elev,N,count,median,p25,p75
28,0,11,0.567,0.548,0.642
43,2,5,0.975,0.956,0.979
48,0,10,0.853,0.779,0.922
48,2,5,0.896,0.862,0.97
48,5,5,0.911,0.91,0.92
53,0,5,0.761,0.752,0.774
