elev,N,count,median,p25,p75
13,6,7,0.34,0.241,0.612
13,8,6,0.461,0.15,0.642
23,8,7,0.451,0.425,0.637
28,0,8,0.752,0.658,0.788
43,2,6,0.959,0.953,0.982
43,6,5,0.787,0.767,0.853
43,8,8,0.382,0.18,0.77
48,6,6,0.848,0.761,1.012
48,8,6,0.441,0.404,0.671
53,0,6,0.812,0.795,0.817
