elev,N,count,median,p25,p75
8,6,6,0.599,0.481,0.664
8,8,6,0.444,0.273,0.623
13,2,6,0.784,0.71,0.802
13,5,5,0.837,0.802,0.891
13,6,9,0.816,0.64,0.887
13,8,35,0.371,0.2,0.464
18,6,13,0.761,0.585,0.836
18,7,5,0.447,0.422,0.604
18,8,30,0.355,0.179,0.525
23,6,10,0.928,0.724,1.001
23,8,12,0.362,0.212,0.617
