elev,N,count,median,p25,p75
13,2,6,0.72,0.651,0.76
13,5,7,0.668,0.526,0.765
13,6,9,0.657,0.596,0.689
13,8,31,0.301,0.197,0.482
18,0,5,0.785,0.776,0.83
18,2,7,0.792,0.765,0.824
18,3,13,0.72,0.671,0.778
18,5,9,0.8,0.714,0.826
18,6,11,0.77,0.595,0.839
18,7,11,0.678,0.465,0.823
18,8,93,0.342,0.202,0.487
23,8,13,0.332,0.263,0.509
