elev,N,count,median,p25,p75
13,6,6,0.682,0.531,0.816
13,8,69,0.285,0.183,0.422
18,6,10,0.601,0.501,0.714
18,7,5,0.447,0.391,0.604
18,8,65,0.252,0.17,0.416
