elev,N,count,median,p25,p75
23,0,7,1.031,1.004,1.069
23,5,7,1.049,0.985,1.08
23,6,10,0.886,0.527,1.02
23,8,8,0.274,0.242,0.755
33,0,9,1.047,1.032,1.069
33,6,7,1.017,0.672,1.054
53,0,7,0.992,0.958,1.005
53,2,11,1.009,0.972,1.029
53,3,8,1.017,0.997,1.064
53,5,12,1.003,0.996,1.032
53,6,10,0.994,0.82,1.044
58,0,11,0.933,0.921,0.982
58,2,11,0.944,0.872,1.012
58,3,9,0.962,0.954,0.991
58,5,5,0.973,0.916,0.981
63,2,5,0.994,0.985,0.996
