elev,N,count,median,p25,p75
13,6,5,0.925,0.788,0.934
13,8,24,0.278,0.191,0.557
18,3,10,0.875,0.84,0.921
18,5,7,0.921,0.821,0.995
18,6,5,0.929,0.536,0.942
18,7,5,0.846,0.763,0.957
18,8,67,0.375,0.203,0.527
23,8,8,0.359,0.198,0.443
