elev,N,count,median,p25,p75
8,6,7,0.739,0.648,1.004
8,8,18,0.392,0.252,0.849
18,8,6,0.43,0.232,0.486
23,0,8,0.966,0.932,1.003
23,5,6,0.973,0.943,1.005
23,6,8,0.849,0.688,1.049
23,7,7,0.513,0.437,0.755
23,8,34,0.415,0.296,0.523
28,2,5,0.967,0.959,1.027
28,6,10,0.993,0.908,1.013
28,8,20,0.415,0.347,0.612
