elev,N,count,median,p25,p75
18,6,5,0.729,0.355,0.775
18,8,9,0.478,0.412,0.555
23,6,6,0.735,0.612,1.036
23,8,12,0.308,0.219,0.76
33,0,7,0.936,0.872,1.078
33,6,16,0.858,0.656,0.921
33,8,15,0.293,0.235,0.383
48,0,5,1.006,0.953,1.019
48,6,6,0.975,0.935,1.06
48,7,6,0.457,0.313,0.704
48,8,9,0.392,0.382,0.584
53,5,5,0.987,0.984,1.072
53,6,11,1.003,0.983,1.043
58,6,8,0.884,0.851,1.029
58,7,5,0.649,0.342,0.846
58,8,12,0.614,0.303,0.901
